57326,0460780,2312
57353,0780516,13195
57368,1060277,7191
57401,0896798,13252
57418,0063483,42635
57430,0076910,86241
57453,0848542,18290
57504,0808506,14069
57526,0880578,8090
57528,0462499,7555
57532,1073498,7278
57640,0411477,11253
57669,0780536,8321
57792,0825236,7973
57845,0800099,18893
57910,0780622,13121
57951,0770752,8676
57972,0460766,15030
57980,0945356,12167
58025,0489099,8247
58029,0807054,7992
58047,0832266,8390
58103,0443274,7461
58105,0416236,8204
58107,1023481,8328
58146,1001562,15365
58154,0467200,12184
58156,0839980,13260
58191,0854678,13362
58293,0443649,7840
58295,0200465,8848
58297,0483607,13460
58299,0451079,12222
58301,0808279,8461
58303,0813547,7862
58306,0416044,12246
58315,0811138,12177
58347,0472160,7985
58351,0870090,7343
58365,0905979,28816
58376,1166827,13016
58425,1094594,14793
58432,0486674,8944
58520,0089537,383
58554,0988108,28205
58559,0468569,155
58627,1023111,8456
58649,0018192,42536
58655,0817538,8457
58706,0796307,32579
58803,0478087,8065
58839,0379865,4942
58879,0893382,7944
58889,0995061,18218
58904,0083728,14272
58964,0856288,13312
58972,0410377,10488
58975,0963794,11152
58998,0800039,9870
59014,0426592,11918
59016,0421073,1266
59018,0857191,12473
59022,0481536,13335
59037,0811080,7459
59103,0865556,1729
59118,1045670,10503
59126,0815241,13007
59141,0845046,13258
59143,1111833,14236
59180,0032007,40044
59258,0871426,8780
59273,0412637,13650
59306,0926129,8617
59315,0371746,1726
59333,0866439,10761
59339,0475984,16135
59369,0936501,8681
59387,0460791,14784
59392,0942903,13001
59418,0802948,13008
59421,1033643,9029
59429,0974959,8277
59447,0106911,41648
59501,0499448,2454
59519,0827517,12197
59549,0942384,17483
59590,1047007,21182
59594,0884224,13191
59615,0367882,217
59669,0479916,82437
59684,0841119,44260
59721,0427998,15378
59725,1000774,4564
59727,0482606,10665
59731,1151309,13636
59784,0441773,9502
59805,0064256,74349
59810,1000771,14050
59814,0812243,14019
59832,0043132,17221
59834,0063970,37308
59846,0020030,79761
59900,0960144,10661
59935,0068595,3687
59945,0011439,42657
59985,0460745,12912
59995,1078188,14748
60037,0949731,8645
60040,0800080,1724
60069,0910970,10681
60072,0493464,8909
60074,0448157,8960
60086,0433350,15728
60126,0425061,11665
60128,0913445,13019
60135,0479547,26354
60137,0997088,22905
60161,1054485,12889
60291,0479468,13003
60293,1082886,13990
60295,1114277,15272
60333,1093824,12172
60343,0029751,43869
60382,1157705,16800
60384,0405496,56224
60397,0795421,11631
60471,0479528,13022
60487,0060550,13353
60514,0373051,88751
60516,0765476,11260
60609,0758742,16007
60649,0482603,11802
60674,0929629,12914
60684,0409459,13183
60753,1117385,13012
60756,0838283,12133
60760,0443701,8836
60763,0486259,13259
60766,1155592,14048
60832,0964539,12192
60857,0801526,16725
60937,0859163,1735
60943,0978759,10183
60950,0497465,5038
60990,0055052,28273
61013,0177507,1661
61024,0910936,10189
61026,0425637,12289
61071,1018785,10188
61075,0974554,11671
61123,0810900,13649
61132,0942385,7446
61160,1185834,12180
61167,1029120,13107
61206,0809425,29568
61210,0490181,13256
61236,1185616,8885
61240,1139797,13310
61248,0452608,10483
61250,0852713,12620
61289,0906665,13637
61323,0887883,4944
61348,1213644,13805
61350,0364970,9381
61352,0988047,13291
61357,1149405,22319
61361,0430770,13972
61394,0392878,14771
61401,0831887,8285
61465,0814022,13184
61634,0038097,43177
61646,0452971,3865
61705,0947802,13279
61729,0995039,12797
62049,0048918,1984
62081,1059786,13027
62113,0455538,13092
62115,0425458,25126
62155,0981227,12182
62203,1029234,9539
62250,0929425,8882
62331,0439533,15981
62336,0279077,225130
62344,1084950,14976
62374,0758774,12113
62376,0970411,13600
62378,0841027,10078
62383,0006333,30266
62394,0467197,13051
62434,1007028,10358
62437,1175491,10523
62511,0383028,4960
62644,1063669,7735
62718,0963743,12689
62733,1082868,13812
62764,0072709,27361
62792,0482572,13150
62801,0068817,41474
62849,1032755,13809
62912,0962726,11887
62956,1054486,13253
62999,0479952,10527
63062,0824747,3580
63072,0898367,20766
63082,1010048,12405
63113,0830515,10764
63131,0430922,15373
63179,0976060,8938
63239,0128996,42884
63276,1016290,14943
63393,1055366,13655
63436,1132626,11917
63479,1135985,13523
63481,1111948,14655
63515,0851577,22358
63540,1014775,14405
63629,0054866,84050
63808,1068646,8841
63826,1031280,13220
63836,0118840,34867
63853,0455824,6972
63859,0397892,13053
63876,1013753,10139
63992,1099212,8966
64030,1129442,13387
64032,0369436,12193
64034,0914798,14574
64114,1129423,14438
64116,0465502,14248
64153,0837791,20919
64197,0986233,10360
64229,1042877,14299
64249,0897387,13394
64278,0828154,34283
64285,1118511,14447
64321,0441762,1964
64338,0107065,17912
64497,0970416,10200
64499,0892255,8881
64501,0374569,8880
64508,0844760,11127
64575,0918927,14359
64614,1205489,13223
64620,0870111,11499
64622,0976051,8055
64660,0476681,5816
64695,1121794,13980
64701,1068649,8276
64716,0814314,11321
64839,1125849,12163
64900,0100625,9050
64957,0421715,4922
64969,1068680,10201
64983,0985699,2253
64990,1003116,40873
64993,0983213,38142
64997,0449040,34812
65037,0953318,6936
65088,0960731,10202
65126,1024715,13973
65130,0959337,4148
65133,0212579,194113
65135,0094754,51247
65188,1152758,15584
65193,1024255,13971
65216,1034303,13813
65230,0822832,14306
65259,1232826,8927
65261,0876563,12429
65310,0462485,17287
65418,1152850,8942
65465,1046947,16409
65514,1220719,14756
65552,0238552,10596
65567,0449487,13944
65577,0420238,10199
65585,0901476,10521
65601,1179891,14435
65638,0209919,221861
65642,0480669,14139
65665,0243951,125705
65682,0834001,12437
65685,0494238,2309
65802,1114740,14560
65982,0462465,10529
66019,0070136,46595
66066,1053859,1977
66090,1020530,13510
66097,0327597,14836
66130,1183252,15003
66171,0465580,13455
66198,0963178,4959
66200,1103275,10362
66203,1001508,10184
66246,0070860,36764
66297,1054487,15060
66310,0814685,13492
66317,0240425,70089
66335,1265998,14711
66371,1069238,16804
66427,0489235,1961
66509,1201167,20829
66544,0208629,18884
66596,1237838,38087
66659,1142800,15670
66665,1176740,19255
66686,0039941,29117
66744,1023490,8832
66785,0901487,15067
66798,0838232,15159
66808,0400426,7916
66915,0102802,20421
66934,1227926,14301
67087,1155056,16538
67193,1135487,16558
67197,0448011,13811
67252,0785035,16353
67255,1132620,15472
67267,0862846,13090
67295,1287845,15854
67361,1124039,16325
67408,0892782,15512
67429,1172203,20529
67504,0067324,62437
67508,0765432,6968
67665,1157605,18094
67695,1197628,16991
67734,1091722,16614
67788,1093908,20048
67799,1234541,16258
67867,1098327,14164
67923,1013752,13804
67957,0094075,1387
67997,1226774,19833
68073,1131729,18947
68099,0180443,128857
68135,0974661,16996
68137,0471834,168538
68157,0361748,16869
68159,0473705,16995
68194,1226271,21641
68205,1121931,15092
68237,1182345,17431
68269,0962736,18320
68319,0458525,2080
68324,1103982,17680
68347,1127715,21191
68358,0796366,13475
68444,0460810,16279
68486,1326972,15384
68536,0278736,30416
68554,0808151,13448
68614,0079875,47906
68659,0489049,13532
68791,0438488,534
68793,1078912,18360
68835,0476991,19375
68838,0977648,23997
68848,0844286,21755
68872,0038823,8429
68884,0920473,10541
68901,0990404,15555
68932,0821642,17332
68945,0169880,21832
68952,1127180,16871
68954,1049413,14160
68959,0485323,14003
68965,1153706,21724
68967,0836700,8282
69069,1083456,17927
69118,0910905,13975
69122,1119646,18785
69134,0870984,17609
69241,0080196,45560
69253,1095174,14536
69275,1278340,14451
69278,0457400,18162
69280,1059905,34482
69306,1111422,18487
69406,1041829,18240
69436,1045778,17610
69458,1032821,8940
69481,0887912,12162
69495,0910847,16240
69516,1135092,8284
69524,0772251,62128
69526,1055369,8373
69529,1014762,62320
69559,0041368,35404
69604,1178663,19265
69606,0821640,12556
69640,1152836,11322
69644,1080016,8355
69654,1131748,176241
69685,0285627,24232
69712,1078588,10024
69720,0475298,15423
69746,1295071,16440
69757,1022603,19913
69761,0111845,47104
69784,0889583,18480
69805,1146438,14728
69821,0110490,38940
69844,0417741,767
69849,0075572,67479
69908,0060479,84278
69945,0046969,20174
69951,1054606,8054
69974,0896927,30713
70121,0024805,53830
70159,1148204,21208
70183,1142988,20943
70188,0054476,82311
70201,0095302,47870
70282,0775552,20856
70286,1136608,17654
70293,1135503,24803
70305,1075417,13836
70336,1046173,14869
70344,1127877,30250
70418,0172348,54982
70465,0783532,22600
70488,0249248,99657
70533,0923811,15137
70545,0848281,11115
70565,1092633,19905
70567,1185836,22051
70597,1176251,14940
70599,0452694,24420
70663,1032815,19840
70678,0996948,33199
70697,0436339,19585
70728,1172570,18533
70751,0228528,164741
70762,0481273,12839
70846,1186369,8899
70862,1229360,22492
70898,1142433,25704
70927,0973844,36108
70946,0105643,26914
70984,1127896,26320
70994,1311067,24150
71033,1305806,25376
71057,0472033,12244
71102,0024663,140887
71106,0910554,22494
71108,1149362,37903
71131,1000764,63581
71135,1188729,19898
71156,1234548,10313
71180,0076517,42225
71205,1131734,19994
71211,1130080,11323
71248,1225822,12569
71252,1144884,19912
71254,1034032,18501
71264,0844471,22794
71282,1286537,18570
71304,0762073,22536
71318,0858486,16873
71379,1179904,23827
71390,0996966,16194
71404,0053882,18974
71429,1262981,20178
71433,0058006,67612
71438,1087578,25050
71460,1084972,22717
71462,1313104,23128
71464,1019452,12573
71466,1174730,28053
71468,1071804,24869
71490,1220213,21398
71494,0419724,23127
71518,1172233,22798
71520,1058017,23082
71525,0034424,61524
71530,0986263,19959
71533,1097013,18065
71535,1156398,19908
71573,0365929,22787
71579,1174732,24684
71640,1333634,26763
71650,0081746,99189
71668,1078940,19899
71700,0896534,23966
71732,0902290,21910
71745,0386117,16523
71755,0062352,67062
71804,0087983,38702
71810,0126388,3513
71823,0808399,12572
71838,1197624,22803
71876,1129445,8915
71899,0978762,24238
72011,1193138,22947
72043,1482967,53985
72104,0096880,44338
72109,1425928,36577
72129,1233227,22804
72131,1477715,13576
72165,0450405,24418
72169,1213585,22800
72171,1190536,24804
72176,1228953,29150
72209,0375568,16577
72224,1161418,22820
72226,0432283,10315
72294,1067106,17979
72308,1286130,105077
72356,1425244,24480
72367,0758751,19851
72378,1190080,14161
72380,0362478,22825
72386,0913425,8088
72393,1220198,22824
72395,0929632,25793
72405,1095217,11699
72407,1259571,18239
72479,0790712,28089
72489,1186367,22832
72603,1526300,25472
72605,0765010,7445
72612,0081040,47466
72626,0009932,53516
72630,0804529,20764
72641,0878804,22881
72647,0131149,88276
72683,0022080,8353
72694,1247692,22640
72696,0976238,22949
72701,0762125,16866
72720,1315981,34653
72731,0380510,7980
72733,1057500,22954
72737,0780521,10198
72741,0780511,26171
72762,0913354,4597
72781,1104746,
72880,0054880,47122
72919,1314228,24438
72947,1305714,26032
72998,0499549,19995
73015,1230414,22897
73017,0988045,10528
73023,1263670,25196
73042,1231580,23398
73101,1242545,18898
73106,1407050,26123
73168,0806203,25769
73211,1226681,23963
73266,0403702,22327
73268,0433362,19901
73276,1300563,24458
73290,1028532,28178
73319,1216492,25195
73321,1037705,20504
73323,1343097,33613
73344,1235166,21575
73386,0976246,25927
73392,1503769,28227
73469,0949815,26765
73488,0806027,1450
73531,0093393,41970
73572,1233219,44027
73587,1244668,31175
73664,0944834,10800
73741,1182921,25602
73759,0495212,
73808,1190539,13855
73854,0058536,13382
73860,1266029,33511
73881,1187043,20453
73929,1038686,22894
74089,0054176,51120
74115,1472122,31156
74152,0804558,16453
74154,1185416,13477
74156,1226273,12201
74228,1187064,26466
74275,1045772,8952
74282,0092571,40724
74324,1278469,33602
74327,0926759,12169
74370,1172994,25983
74416,1232776,24469
74438,0110054,18670
74450,0817230,32856
74452,0780653,7978
74458,1130884,11324
74486,0790799,19311
74508,0844330,13949
74510,1216487,24253
74530,0814255,32657
74532,1385867,23742
74545,1139328,11439
74580,1273678,23172
74624,1186830,26428
74630,0052427,56931
74649,0886531,79519
74668,1247640,15357
74677,1352852,18489
74685,0455407,29427
74688,0989757,22971
74698,0808510,23023
74727,0068519,20871
74740,1016301,5595
74754,0368226,17473
74787,1188996,26022
74789,1014759,12155
74795,0947810,22972
74851,1179034,26389
74868,1235124,23488
74916,1234654,27583
74944,1210042,26390
74946,0815236,34016
74948,1289406,25941
75341,1403981,23169
75349,0283043,12718
75440,1386011,16239
75803,1305583,34563
75805,1038919,27573
75813,1151359,12834
75816,1247704,31723
75823,0090866,26558
75983,0844457,16436
75985,1053424,31867
75990,0071155,42451
76030,0795351,28355
76054,0765128,36970
76060,1135525,34423
76077,1231587,23048
76091,1216496,30018
76093,0892769,10191
76111,1360860,37181
76173,1149361,27936
76175,0800320,18823
76210,1303828,34769
76251,1250777,23483
76272,1238291,16759
76293,1279935,35056
76303,0065491,39931
76738,1583323,52903
76763,1017451,27586
77191,1321509,34803
77201,0862467,37861
77206,1196141,33217
77291,0092580,25832
77307,1379182,38810
77359,1259573,61920
77364,0480255,34813
77414,1294226,35690
77421,1336617,39053
77427,1467304,37169
77435,0036430,43517
77455,1587707,39452
77561,1228705,10138
77658,0081846,205300
77798,1179056,23437
77800,1341167,37495
77808,0075774,42217
77810,1111890,19173
77837,1132623,36950
77846,0118528,12219
77866,0955308,20662
77907,1546653,52249
78034,1196204,36801
78039,1120985,46705
78041,1103153,37821
78088,1462758,26388
78101,0484211,134901
78105,0473075,9543
78111,0047840,43317
78116,0878835,40247
78122,0863136,14518
78160,0397612,198306
78174,1261945,37786
78209,1226229,32823
78218,0914863,38199
78264,1212436,34806
78266,1017460,37707
78316,0892318,37056
78321,1498870,38570
78349,1258197,29917
78467,1075747,20533
78469,0429493,34544
78499,0435761,10193
78517,1568150,41397
78544,0993779,198308
78574,1399683,39013
78637,0892791,10192
78653,1204773,33809
78703,1179794,39545
78729,0813980,13989
78772,1325004,24021
78829,1157685,40215
78836,1191111,34647
78893,0938283,10196
78903,0070959,91487
78967,0076210,26932
79006,0416716,76180
79008,1308667,16023
79029,0790769,25630
79057,1424381,34851
79091,1323594,20352
79132,1375666,27205
79134,1375670,38365
79136,1101048,64861
79139,0963966,27022
79163,0800228,80198
79185,1013743,37834
79203,0446750,4556
79224,1155076,38575
79242,0842926,39781
79251,1273235,73861
79259,1248971,40850
79274,1569923,40662
79293,0944835,27576
79299,0874957,
79318,1396557,42918
79357,0485947,31011
79428,0427152,38778
79469,0105019,5899
79553,1386932,37472
79588,1438254,37950
79590,1205535,24122
79592,1386588,27581
79677,1522863,53190
79686,0870210,42039
79695,1320253,27578
79702,0446029,22538
79720,1313092,44629
79796,1020558,23759
79824,1020938,44737
79868,1220214,38150
79879,0464154,43593
79946,1285309,41479
80026,0411951,42194
80083,0142235,28609
80126,1440728,27579
80166,0889573,41210
80185,1558250,40663
80217,0107086,46697
80219,0985694,23631
80241,1322312,38073
80346,0038104,119764
80350,1666186,40264
80363,1220634,35791
80463,1285016,37799
80489,0840361,23168
80549,1282140,37735
80551,0879870,38167
80553,1049402,38568
80572,1356864,43939
80584,1067733,15179
80586,0817177,43949
80590,1027718,33909
80599,0172202,59572
80615,1219342,41216
80693,0804497,43923
80717,0090579,2754
80727,1251757,38842
80736,1010271,38410
80748,0023753,25694
80831,1228987,41402
80839,1028576,39486
80844,0816556,27374
80846,1314655,44040
80858,1414382,38303
80860,1055292,38408
80862,1584016,42296
80864,1182350,38031
80906,1645089,44639
80917,1470827,43933
80969,1334260,42188
81018,0775489,41201
81054,0064588,12482
81083,1523483,46837
81132,1612774,45649
81138,0445054,39681
81156,1116184,16290
81158,1559549,39312
81191,1566648,39440
81229,1245526,39514
81417,1536044,41436
81512,1212419,44603
81516,1181791,41215
81535,1477076,41439
81537,1231583,41733
81562,1542344,44115
81564,1001526,38055
81591,0947798,44214
81641,0977855,38363
81660,0085124,61755
81782,0477080,44048
81784,1126618,38357
81786,1020773,48303
81788,1458175,43539
81819,1164999,45958
81831,1467273,36940
81834,0926084,12444
81845,1504320,45269
81847,0398286,38757
81898,1518821,87387
81910,1326733,41999
81932,0964517,45317
81949,1403988,41556
82035,1176726,26769
82037,1568334,43924
82041,1316536,46420
82093,1213648,48838
82095,1564585,42684
82150,1251725,35395
82152,1152398,38117
82167,0758752,43347
82169,0980970,10140
82173,1570989,47607
82202,1243957,37710
82242,1401143,48395
82313,0049552,34667
82378,1175709,46503
82459,1403865,44264
82461,1104001,20526
82463,1431181,44009
82499,1341188,42888
82527,1423894,46829
82534,1172991,44129
82608,0421090,30548
82667,1588170,49797
82852,0970866,39451
82854,1320261,38745
82931,1572491,56812
82934,1319726,34576
83086,1126591,42297
83096,0012255,51359
83132,1568921,51739
83134,1465522,46838
83177,1302067,41515
83270,1371155,46138
83293,1268204,46689
83318,0012224,51360
83322,0011984,50704
83332,0756727,53079
83349,0990407,40805
83359,0012570,51362
83361,0012543,25770
83374,1032751,46528
83411,0013025,38742
83480,0479997,23047
83506,1815899,198391
83603,0422258,90272
83613,0409847,49849
83803,1620446,40619
83827,1391092,52013
83829,0058555,46787
83910,1578275,44564
83976,1740047,63578
84098,0045029,76229
84116,1287878,47909
84152,1219289,51876
84154,1117394,58261
84160,1705977,52461
84187,0860906,22843
84236,1487275,34767
84304,1667150,62976
84312,0329200,12536
84374,1411238,41630
84392,1189340,50348
84395,1161864,48171
84414,1699114,56590
84506,1693830,51276
84601,1401152,48138
84615,1477837,52067
84637,0377981,45772
84696,1320239,50204
84772,1092026,39513
84844,0238883,20993
84847,1366312,183894
84944,1192628,44896
84950,0810922,50725
84952,1590089,54186
84954,1385826,38050
85016,1277936,56811
85020,0472399,27582
85022,0480687,48988
85025,1034389,49494
85056,1464540,46529
85131,1217613,44943
85179,1474276,28874
85213,1510938,56831
85261,1305591,50321
85316,0072410,72185
85342,1555149,47931
85367,1564367,50546
85394,1664894,59490
85397,1486185,49730
85399,1464174,38322
85401,1512235,45132
85412,1740707,46146
85414,0945513,45612
85438,1229822,38684
85510,0978764,23629
85572,0951335,37534
85612,0765444,37405
85736,1334585,13413
85774,1424432,58496
85780,1701991,110639
85788,1591095,49018
85796,1640459,49010
85881,1606392,55725
86000,1560139,39356
86014,1650043,60307
86028,1220888,53172
86059,1411704,50359
86142,1436045,58857
86190,0993842,50456
86290,1179947,46105
86293,1334512,49012
86298,1436562,46195
86320,1527186,62215
86332,0800369,10195
86345,1421373,45523
86347,1190722,30969
86377,0927619,24447
86487,1492030,202241
86504,0405455,167966
86548,1067583,55787
86593,1223236,57586
86626,1438535,54083
86644,1596343,51497
86721,1013607,42521
86781,1255953,46738
86817,0491152,49022
86833,1478338,55721
86835,0822847,38321
86852,1321860,50780
86864,0055198,39410
86880,1298650,1865
86882,1605783,59436
86884,1827512,63831
86892,1527788,51608
86898,0478304,8967
86911,1411697,45243
86982,0063172,3107
87192,1478964,59678
87205,1735485,46221
87218,0043625,25738
87222,1302011,49444
87232,1270798,49538
87234,1440292,49020
87298,1531663,45658
87304,1532503,55347
87306,1650062,37686
87383,0026252,29877
87430,1133985,44912
87444,1340773,56272
87483,1396218,58224
87485,1284575,52449
87520,1399103,38356
87522,1583420,59861
87529,1240982,38319
87598,0037651,107973
87660,1742683,65034
87785,1135084,22907
87869,1499658,51540
87876,1216475,49013
87884,0069225,58257
87930,1787777,63144
87975,1697851,61537
88024,0100791,94725
88106,0071797,84922
88118,1334553,66195
88125,1201607,12445
88129,0780504,64690
88140,0458339,1771
88163,1570728,50646
88179,1563738,51828
88235,1540133,67913
88267,1449283,51162
88272,1714208,65599
88345,0323250,13931
88356,0472181,41513
88380,1013860,43935
88405,1632708,50544
88672,1637706,59968
88682,0808245,65673
88744,1318514,61791
88785,1488555,49520
88810,1454029,50014
88812,1622547,62206
88879,1525835,56832
88932,1622979,55779
88950,0968264,60309
88954,1268799,55465
89000,1542852,47261
89030,1438176,58151
89039,1549572,55420
89045,0091865,60375
89047,1403177,44835
89072,1464580,52015
89085,1226753,48289
89087,1657507,62835
89090,1621444,55244
89102,1152822,43942
89118,1189073,63311
89194,1604171,51588
89203,1235790,57211
89260,1814836,63579
89300,1522334,60784
89305,1716772,69798
89321,1235170,54662
89337,1319744,72711
89343,0873886,48572
89356,1705786,67884
89388,1742650,70868
89408,0050135,106833
89427,1633356,65055
89470,1598778,39538
89492,1210166,60308
89678,0844794,18093
89745,0848228,24428
89753,1340800,49517
89759,1832382,60243
89761,1571222,48231
89774,1291584,59440
89804,1124035,10316
89837,1788391,74725
89840,1448755,49021
89864,1306980,40807
89870,1043903,39517
89881,0044091,41800
89904,1655442,74643
90057,1675192,64720
90061,1174042,70588
90249,0433035,39254
90266,1753549,67273
90343,1068242,68817
90345,0905372,60935
90357,1204340,76543
90374,1441326,50837
90376,1242460,71859
90403,1509767,52451
90405,1637688,49530
90428,0466893,44754
90430,1692486,72113
90439,1615147,50839
90469,1778304,72571
90522,1634122,58233
90524,1600195,59965
90531,1723811,76025
90576,0770703,63492
90600,1614989,70670
90603,1672723,69735
90647,0448694,58423
90717,0471042,59108
90719,1616195,88794
90738,1646980,73499
90746,0983193,17578
90863,1113829,75964
90866,0970179,44826
90870,1674784,70578
90888,1253864,37958
90890,0810913,71880
90947,1736633,75233
91077,1033575,65057
91094,1204342,64328
91104,1324999,50619
91126,1568911,57212
91128,0376136,23514
91134,1655420,75900
91199,1714210,79120
91273,1181795,30618
91286,0016029,29879
91323,1366344,57431
91325,0477302,64685
91355,0371552,9642
91414,1430607,51052
91470,1634136,91550
91483,1308729,70074
91485,1764651,76163
91488,0084701,13396
91500,1392170,70160
91505,1216520,59457
91529,1345836,49026
91535,1194173,49040
91542,1515091,58574
91548,1687247,66150
91582,0061024,39287
91610,1113827,17775
91622,1625346,57157
91628,1598822,62838
91630,1229238,56292
91653,1389137,74465
91658,1568346,65754
91660,1093357,71469
91673,1602098,73873
91688,1251743,51995
91690,1720616,80038
91842,1524137,77866
91869,1787660,75301
91873,1710396,63574
91886,1564349,62837
91890,1007029,71688
91935,1541149,72842
91947,1336006,79896
91974,1496025,52520
91976,1601913,75174
91978,1568338,49527
92004,0380311,145594
92008,1506999,70435
92048,0896872,65760
92058,1530509,74997
92163,1056422,25774
92198,1214962,74998
92206,1255916,71670
92210,1572781,36865
92234,0485985,72431
92259,1675434,77338
92264,1598828,54054
92309,1594562,58428
92420,1706593,76726
92424,0106757,148033
92439,1645080,64678
92494,0439553,13976
92496,1023122,13586
92498,1583937,26118
92507,1599348,59961
92509,1606389,72570
92535,2112999,80379
92613,0960770,14205
92665,1996264,84200
92681,1397514,72545
92694,1439572,51999
92751,1700258,53174
92756,0073096,84259
92938,1071875,71676
92954,1073510,21634
92966,0409011,27902
93040,0098769,26397
93061,1720182,83860
93242,1838544,79548
93265,1630036,72213
93270,1636826,57214
93272,1482459,73723
93287,1053810,73937
93320,0383678,38674
93324,1860355,82620
93326,1596350,59962
93363,0401729,49529
93422,1756750,79108
93432,1567233,64288
93443,1456635,74387
93498,1848902,91010
93510,1232829,64688
93512,1588334,82532
93563,1592525,81796
93693,1702425,80304
93700,1185371,56591
93721,1772925,80767
93766,1646987,57165
93805,1034314,10679
93831,1605630,71552
93838,1899353,94329
93840,1259521,22970
93855,1912398,74306
93980,0383010,76489
93982,1486192,70436
94011,1307873,54271
94015,1667353,62764
94018,1440129,44833
94024,1883251,206953
94070,1412386,74534
94266,1195478,72207
94323,1621045,67660
94325,1327194,77877
94466,2085059,
94478,1077368,62213
94480,1104123,13486
94494,1641385,89326
94672,1663193,51823
94677,1645170,76493
94777,1409024,41154
94780,1735898,58595
94799,1748207,86812
94833,1430626,72197
94864,1446714,70981
94896,1704573,92591
94919,1196340,12645
94931,1592281,86555
94939,1278449,48392
94953,1655460,50647
94959,1748122,83666
94969,1821480,82825
95067,0763831,72358
95088,1862079,84332
95105,1277953,80321
95113,0045719,65421
95115,0047114,43337
95135,1742336,84355
95147,0142249,39145
95165,0142240,39100
95167,1217209,62177
95182,0142233,39101
95199,1586265,76494
95201,1859650,81836
95207,1611224,72331
95307,1336608,80585
95309,1307068,88005
95311,1245104,13042
95313,0455565,13932
95375,0395479,13062
95377,0479113,13933
95441,1637725,72105
95443,1769363,100046
95449,1915581,77930
95473,0142237,39103
95475,1125254,24752
95499,0142242,34433
95508,1598873,95516
95510,0948470,1930
95543,1667889,57800
95558,2125435,84175
95567,1716777,98548
95583,1615065,82525
95654,0131409,13929
95720,1298649,80035
95740,0283856,276165
95744,1602472,84165
95752,0111399,183386
95761,1726669,73567
95780,0142234,39106
95782,0142236,39107
95858,0248808,13930
95873,1839492,103332
95875,1386703,64635
95949,1630637,56909
95963,0142243,39108
95965,0142245,39323
96004,0142247,39324
96007,0142232,18095
96020,1235841,76696
96075,0442632,53803
96079,1074638,37724
96110,1790886,77953
96114,1990181,85414
96150,2125666,84327
96281,1623288,77174
96314,1405365,84184
96373,1441940,109584
96417,1547234,49526
96432,1212450,82633
96448,1714203,71668
96467,2077851,84340
96488,2125608,84334
96490,0431021,77883
96530,1619277,83403
96563,2028530,83660
96565,1920849,84174
96588,1981677,114150
96590,1366365,77948
96606,0770802,89708
96610,1276104,59967
96616,1232200,87428
96634,1757742,97795
96655,1990314,84329
96667,1845773,84169
96691,1855325,71679
96726,1710417,100529
96728,1560747,68722
96737,1343727,49049
96792,0048260,4822
96811,1855199,77016
96815,2105044,84348
96821,1659337,84892
96829,2106476,103663
96832,2076220,103328
96849,1876451,88036
96861,1397280,82675
96863,1496422,82390
96901,0385073,223195
96911,1276419,88273
